ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7,smell,move,turn
33,8,100,64,100,95,54,100,38.840683173647676,6.463126292747726,-2.8212422435136446
47,2,100,70,100,93,54,100,42.21390993779295,4.0,-40.0
100,24,3,100,66,100,100,55,82.21390993779295,7.283719720494249,-36.29768167703451
51,100,28,5,100,62,100,100,120.18661847990938,9.338517179997483,20.031103079984895
56,100,22,11,100,100,90,100,102.5481712235487,9.048560311765243,15.091361870591452
100,100,21,16,86,100,100,36,89.8875660468401,8.763543501301115,12.314594341140019
100,88,21,21,83,100,100,36,79.70077710995298,8.480577141943138,10.616796184992161
100,82,21,26,100,100,31,39,71.1458986624375,8.242941629512153,9.19098311040625
100,83,21,32,100,100,30,45,63.93780577082964,8.04271682696749,7.9896342951382735
96,86,20,37,100,43,31,87,57.85033678059199,7.9402871327942215,6.308389463432
91,89,19,42,100,41,34,100,53.14934700133131,6.009704083370314,-32.47510883311145
89,92,100,23,100,100,33,100,87.3821271571428,8.427281309920634,14.5636878595238
75,54,100,30,100,53,30,69,75.08995425031333,8.085832062508704,12.51499237505222
68,42,60,39,100,42,100,88,64.72490936316422,7.797914148976783,10.787484893860704
64,45,40,51,100,38,100,69,55.68786051926838,7.546885014424122,9.281310086544728
62,51,37,69,100,38,64,57,48.01610808139628,7.3337807800387855,8.002684680232715
61,65,38,100,77,100,76,49,41.48556346227497,7.152376762840971,6.91426057704583
29,100,39,100,72,100,69,43,35.91430158545785,6.99761948848494,5.985716930909639
19,100,39,100,70,100,56,39,30.972566076025828,6.590689937177826,-11.655860376933049
20,8,60,41,96,100,65,35,44.08427501574829,8.379650555905517,-14.122096664566897
30,6,6,43,100,90,87,30,60.70661257347598,8.316097363016045,-5.712304710792623
21,5,3,55,100,87,92,23,69.16843386738844,8.521345385205233,-46.471927688768595
16,13,34,7,63,100,97,75,118.28218848721849,6.515543367610138,-46.4800731276725
78,15,12,30,13,66,100,100,165.3190723567859,6.752954373673943,-32.37116264684522
100,41,14,15,60,22,57,100,-162.93159368480065,1.0074557309777596,-58.488598947466784
100,100,64,18,14,34,19,63,-104.77277615174899,1.6229784402291947,23.8712039747085
77,100,31,15,21,20,100,100,-128.90897205167926,2.419195220786688,-21.48482867527987
100,100,64,21,18,43,21,58,-108.06925023137364,3.2647430491285094,-15.344875038562279
100,63,61,32,20,31,20,70,-93.73644813865087,3.7295431072596985,-12.289408023108479
75,87,100,50,23,28,20,100,-82.45147688770135,4.043014530897185,-10.408579481283553
44,100,100,69,29,29,20,100,-73.34040509653028,4.296099858429715,-8.89006751608838
45,100,58,68,37,31,20,100,-65.69337139862023,4.508517461149438,-7.615561899770036
46,100,65,69,45,33,19,13,-59.262006667404876,3.6940110246817888,38.14628837031295
100,74,100,56,36,23,13,48,-98.4433341219052,2.9987962743915224,12.926110979682466
100,59,69,47,39,18,100,36,-112.01452408884563,2.8884854419765102,-18.669087348140934
100,84,100,71,40,27,24,49,-94.03642271836497,3.4545438133787507,-15.006070453060829
26,100,54,76,47,47,13,100,-80.05302315372182,3.5096382457299495,15.991162807713028
100,85,100,78,46,24,100,38,-97.07795355564076,3.3033901790099787,-16.17965892594013
20,100,56,77,53,53,24,100,-81.92754000165428,5.790901666620714,-22.987923333609046
24,100,81,100,78,52,14,100,-60.45103307307329,4.254137970192408,19.258161154487784
13,100,63,82,63,35,36,100,-81.1036991954511,8.681989084503412,-30.308065492979523
19,7,100,64,100,61,20,100,-53.06165387239798,6.354839320945535,-16.110964074326787
100,6,5,78,100,71,18,47,-38.31007492999447,4.606775835148292,20.70732167755642
9,2,5,72,100,65,27,100,-60.327287917651006,7.466666666666667,-110.0
14,39,100,11,10,84,99,65,51.77345567246948,9.775260618582994,-18.54843628850203
3,9,100,29,18,100,100,73,73.72402727719668,8.666666666666666,-48.66666666666667
75,46,4,100,36,20,100,100,123.72561878346744,8.436822743985207,-29.37906353608876
85,55,29,6,100,28,100,77,154.4674857912629,10.290763494201748,25.744580965210485
69,38,16,10,52,33,97,100,131.54234939881502,8.787287483300418,-13.40960843353083
75,38,39,15,100,34,100,76,146.54530153198232,10.070702820332842,24.424216921997054
40,27,46,20,55,100,58,61,124.96414147743724,9.471226152151035,20.827356912906207
21,22,26,26,55,100,100,60,107.0256351515136,10.572934309764268,9.8376058585856
9,13,88,32,100,71,57,24,100.44364434678971,9.75483464379047,-61.60432547059051
44,8,7,25,36,68,100,100,162.91516746155628,10.007003721367917,-0.544644338459161
35,5,4,18,46,81,84,100,164.30546846661673,9.564040790739353,-22.615755255563876
29,12,4,8,100,100,100,100,-173.3866605182243,2.431308733063344,-65.41214760161994
53,32,39,8,7,26,56,100,-108.51290611289306,2.9857526079751926,-18.085484352148846
100,100,28,15,8,16,53,84,-90.99335592311081,3.4724067799135883,-15.165559320518469
100,54,30,31,12,15,74,100,-76.65380981785142,3.8707275050596825,-12.775634969641906
100,55,100,32,17,15,42,54,-64.64806758877353,4.2042203447562905,-10.774677931462257
68,100,100,33,24,17,34,49,-54.80773402716511,4.477562943689858,-9.134622337860847
72,100,53,36,33,20,30,46,-46.512370004120385,4.707989722107767,-7.752061667353395
83,100,44,100,45,23,29,43,-39.50664783281559,4.902593115755122,-6.584441305469262
100,100,57,100,49,25,29,41,-33.58158924905058,5.067178076415262,-5.596931541508432
100,80,84,100,52,29,29,38,-28.71323713960078,5.202410079455534,-4.785539523266799
100,54,100,100,55,32,29,34,-24.573395756265086,5.317405673437081,-4.095565959377517
100,45,100,62,59,35,30,30,-21.049644686406623,5.415287647599817,-3.508274114401104
20,46,100,54,63,38,30,26,-18.047746408251783,7.498673710881895,-13.007957734708626
13,59,100,76,100,48,29,43,-5.255225986413052,9.665210033509462,-24.40873979894323
6,5,47,100,80,81,29,27,20.24463730480244,12.391527633828211,-26.850834197030736
8,1,4,46,100,100,41,21,48.76280092933973,7.6,-110.0
90,22,20,10,8,56,100,89,159.68470696211602,10.769019637836557,23.280784493686006
24,12,19,16,23,100,77,66,138.7994318028587,6.834065656338647,-33.17338383974589
60,17,12,24,22,72,100,77,172.2536789344963,6.036964882969424,-38.65821070218346
100,56,19,15,36,27,62,100,-150.09103683869193,0.3641378655918901,-66.34850613978199
100,65,55,31,15,20,27,100,-83.74253069890995,3.673818591696946,-13.957088449818329
55,100,100,61,20,20,61,28,-70.70675715737787,4.035923412295059,-11.784459526229647
57,100,70,59,27,21,44,24,-60.05664032626805,4.331759990936998,-10.009440054378011
63,100,61,61,37,24,38,20,-51.07760161400324,4.581177732944354,-8.512933602333874
72,100,79,100,49,26,35,17,-43.48974576237856,4.15839030132012,30.550341807920717
40,100,100,72,33,33,18,100,-75.36337060543383,2.6399063720712825,26.77277156576103
100,63,69,45,32,24,16,48,-102.80714483496092,2.277579310139975,18.19880919417318
100,75,71,37,37,19,100,36,-121.59058572879769,2.62248372975562,-20.265097621466282
100,64,100,52,36,26,100,45,-101.99269775852326,3.166869506707687,-16.998782959753882
51,99,100,85,40,46,17,64,-86.01216409876702,2.544106552812027,22.997972650205497
100,58,92,53,41,22,100,34,-109.65185754526192,2.9541150681871686,-18.275309590876986
80,86,100,81,43,34,31,48,-92.05485170411077,3.442920785996923,-15.342475284018462
24,100,52,71,51,49,17,100,-77.706816394219,3.1748106557161386,22.382197267630165
100,74,100,76,48,26,100,31,-101.09172276296886,3.191896589917532,-16.848620460494807
29,100,51,76,55,57,36,48,-85.25807529226097,3.6317201307705287,-14.209679215376823
17,100,61,100,66,55,23,100,-72.01868433121899,7.333229531493228,-17.0672894777073
19,46,100,65,97,58,19,100,-56.958340371063855,4.961188258572105,28.700462884765955
6,100,62,84,67,27,59,27,-87.05765807009823,9.609616272256712,-43.54230236645972
16,2,100,70,94,70,23,100,-45.77777878919437,4.466666666666667,-74.66666666666666
25,100,12,4,100,67,100,62,29.610274344564345,6.755840954015676,-22.39828760923928
12,35,100,12,11,79,95,65,53.81663486960622,11.063950146216389,-21.21629912270167
46,4,100,36,21,100,100,74,79.16692897631344,4.0,-40.0
67,45,5,100,32,21,98,100,119.16692897631344,10.310192471564262,9.861154829385573
57,4,8,100,27,21,84,97,109.30577414692789,5.0,-50.0
100,61,45,5,100,30,100,84,159.9713795218006,10.443649431161127,26.66189658696677
82,41,20,9,100,27,100,100,135.93045469155203,10.109179296987556,19.321742448592005
43,32,19,13,46,100,64,69,119.73677215166208,7.859354781990613,-21.377204641389653
65,29,34,20,100,62,93,100,142.6008561943662,9.96113489428795,23.7668093657277
28,21,42,24,58,100,67,58,121.4329753935092,9.373138205375255,20.238829232251533
13,15,71,32,86,81,100,35,104.07208405240914,7.249694190349917,-63.96850152456717
49,15,11,26,34,69,100,100,168.4954941117811,6.893476797331307,-31.972472549345497
100,47,15,15,52,43,95,70,-160.17035571932502,0.8841567855743042,-60.0283926198875
100,100,43,19,13,28,39,68,-100.14196309943748,3.2182788027934035,-16.690327183239575
100,52,43,33,16,22,39,90,-84.35995076671702,3.6566680342578604,-14.059991794452834
87,77,100,48,21,21,65,100,-71.1652790769092,4.0231866923080775,-11.860879846151533
55,100,68,47,29,23,47,36,-60.36965457748954,4.323065150625291,-10.061609096248255
61,100,49,49,39,25,40,32,-51.27450788489796,4.57570811430839,-8.545751314149655
70,100,59,100,52,28,37,29,-43.59481388021959,4.789032947771678,-7.265802313369932
100,87,81,100,68,31,35,27,-37.098906089735465,4.9694748308406815,-6.183151014955911
100,49,100,100,66,34,35,24,-31.59664366063771,5.122315453871175,-5.266107276772949
100,38,100,64,68,38,35,20,-27.08479356809653,5.24764462310843,-4.514132261349424
100,39,100,58,71,41,35,16,-23.241694706925728,4.36117263180055,28.300369124136637
48,100,81,100,59,37,18,12,-52.6540025886336,3.8288295912795025,37.141866436565905
35,100,100,77,40,23,12,54,-90.86073039004646,3.409424155832043,12.189878268325593
100,75,100,62,43,16,100,36,-104.0834657494994,3.108792618069461,-17.347244291583237
22,100,65,85,48,26,27,52,-87.79568199135929,4.761231055795576,-20.63261366522655
24,100,71,100,63,49,13,100,-68.47937858850617,4.231128372541495,15.920103568582306
15,100,61,85,56,24,39,46,-85.82397923677695,7.872000192252066,-24.767998846487615
16,9,92,100,85,57,21,100,-63.29394029869195,7.042847731710809,-32.862913609735145
100,11,8,84,100,72,14,33,-31.77759314473019,4.9637067809211635,-2.644425981139687
100,10,7,92,100,75,15,31,-29.89018725480048,4.93536690268888,3.123312527244387
97,9,6,92,100,73,16,36,-33.88033789388987,4.812067191050391,8.570180924080123
98,6,5,89,100,68,19,100,-43.54665930971578,4.271012536414776,21.892741885155324
7,2,6,83,99,19,30,88,-66.93366607464895,7.733333333333333,-110.0
15,100,93,9,10,93,100,15,45.10319009085737,6.1392073768236335,34.168577594275135
26,82,15,12,100,100,13,10,11.441700676597463,4.967438901418472,3.4935222973997178
25,80,17,14,100,100,10,8,8.202441133673574,5.182276469637191,-7.57300784884352
14,73,100,17,33,100,8,5,16.42539552600806,9.982504394733423,-2.9049736315994608
7,100,100,20,37,100,4,1,20.326954197641555,7.733333333333333,80.0
85,100,23,100,14,5,10,100,-62.79845292109303,4.722265196636305,11.53359117981783
100,13,26,100,13,9,92,61,-76.34203545718094,3.9437143551846914,-27.27104720222518
64,100,13,100,37,11,12,100,-50.27501890713927,4.270138363690576,-10.379169817856539
56,100,19,29,100,14,11,100,-41.29824469636128,3.519493202878853,-22.883040782726876
100,65,100,16,100,24,10,71,-18.947627218445632,5.807010355043177,20.175395463592398
47,90,66,25,100,15,12,100,-40.96489813965616,4.795419496120663,20.505850310057312
51,100,25,100,34,14,70,100,-63.56185260678183,4.234392983144949,-10.593642101130307
42,100,51,30,100,17,65,100,-54.91581997141566,4.474560556349565,-9.152636661902605
36,72,100,21,100,20,62,100,-47.56369343734764,4.67878629340701,-7.92728223955794
31,52,100,30,100,24,61,98,-41.29482007923275,4.852921664465757,-6.882470013205456
27,39,100,41,100,28,61,85,-35.938133913545585,5.001718502401512,-5.989688985590931
100,29,100,56,100,32,61,76,-31.723014281701808,5.118805158841616,-5.287169046950304
100,21,99,75,60,36,61,70,-28.110698019600136,5.219147277233329,-4.685116336600025
100,15,58,100,48,39,61,65,-25.01645460853598,4.435032827698741,-28.05646970047422
78,100,16,100,65,100,33,54,3.2197976910102852,5.222772158083619,-34.796700384831624
50,89,34,21,100,55,100,44,40.78562784366977,7.132934106768605,6.797604640611631
44,95,40,23,100,57,25,50,37.851973518303396,7.051443708841761,6.308662253050564
39,100,44,25,100,90,29,40,35.56363639340674,6.987878788705743,5.9272727322344565
36,100,45,27,100,100,34,33,33.247179709021566,6.9235327696950435,5.541196618170261
32,100,46,28,100,34,55,26,31.524223363195006,6.875672871199861,5.25403722719917
29,100,47,25,97,37,40,21,30.430268718694037,6.845285242185946,5.071711453115675
26,100,47,30,93,41,28,16,30.069083282862778,4.756067283576761,30.669737034793904
80,73,32,100,47,42,16,19,-0.6886873689860522,4.634280208575952,45.28123680701127
69,30,100,50,45,18,21,89,-52.661794850653564,4.80383903192629,-6.110299141775599
100,30,100,100,63,21,21,67,62.32573736262884,7.997937148961912,13.054289560438143
46,23,100,58,46,23,31,100,50.44531991565407,7.401258886545946,8.407553319275678
30,18,100,62,44,28,43,94,43.09608964203255,4.426281813489009,-33.708975785732605
92,23,18,100,67,37,29,59,77.68740968327938,6.89131693564665,-26.38543171945344
88,98,20,23,100,65,28,33,105.38360419824329,9.260655672173424,14.230600699707217
75,32,19,30,81,43,27,41,93.17711160838007,7.121586433566113,-25.803814731936654
63,73,26,24,100,98,28,25,120.33974398755544,9.342770666320984,20.056623997925907
60,79,24,32,100,43,23,31,102.23508217846017,9.039863393846115,17.70584702974336
52,98,22,46,100,31,25,50,86.50939295484761,8.60303869319021,12.418232159141269
48,100,21,66,85,30,31,48,75.805283127547,8.372368975765195,9.967547187924502
46,100,19,100,66,33,40,38,67.48424254045545,6.407895626123763,-30.085959576590756
31,51,76,26,100,46,32,45,98.9072734535174,8.747424262597706,16.484545575586235
26,67,27,39,100,40,37,27,84.21212466846077,8.339225685235022,14.035354111410129
22,100,24,72,79,40,38,17,71.89250728873435,5.586069484937413,37.329750242957815
66,37,26,100,47,47,17,18,35.22006358113515,4.717111346596797,45.049334746247446
33,15,100,51,51,18,20,71,-9.990066192884058,4.907499387102925,-23.888337010715784
100,16,100,74,51,27,17,29,14.128182203216795,3.571319868171976,8.627919209031857
88,12,100,68,56,23,18,39,5.569940663631485,3.882517639461207,21.16177250343391
21,7,100,59,45,20,24,100,-15.78963775183604,6.913212424492836,-16.01405878637631
45,7,6,73,66,25,22,53,0.23033814199538938,6.8233229552702594,-15.611173379489557
100,11,5,100,69,33,21,34,16.264614619807446,6.737743576996791,-21.70687187135259
67,33,9,9,81,61,21,21,38.945804330620376,7.815161231406122,-11.509032611563274
35,91,15,12,98,82,20,15,51.908956199787895,4.8139718166647025,-0.44950243334511697
31,100,18,14,100,85,17,13,53.22147033758324,4.143241282153857,6.4061143595898065
35,71,18,16,99,57,13,12,47.6204356755411,4.736599047045054,2.944038726714764
36,65,19,19,100,43,11,10,45.463423824784684,5.108581922681198,-2.948508463912812
26,84,23,21,100,44,9,8,49.475535656148566,7.4061230145810795,31.796738087486474
100,27,19,34,100,13,8,17,18.30402531079642,3.9550223628377577,2.876800843693212
100,25,18,36,100,12,8,19,15.665474840057584,3.8690101385926994,8.707394164889529
86,21,18,46,55,11,9,28,7.068289756800425,5.396341382133345,-17.488618373866597
100,29,17,28,100,17,9,16,25.20256549603016,4.511130114785408,5.964558466490231
100,25,17,32,100,15,9,19,19.656064446367793,4.067511230456237,10.929511827181866
85,20,17,43,63,13,11,30,8.923357224913218,5.314537700692034,-10.512773795847796
100,23,16,30,100,16,11,22,19.99045590158846,5.8219571083774575,-6.668257349735255
100,27,16,25,100,19,10,18,27.42602459044292,4.412688979964603,11.720578324232065
100,20,15,33,100,15,11,26,16.084486225568583,5.913457950710239,-5.319252295738568
100,22,15,28,100,18,12,23,22.061164994526507,5.879476805403513,-2.3231391675789137
100,23,14,26,100,19,12,22,25.14991649497597,6.1652754581937765,0.19165274916266384
100,22,14,26,100,19,12,22,25.931402812160854,6.186983411448912,0.3219004686934781
100,22,14,25,100,20,12,23,26.643725012636082,6.206770139239891,0.4406208354393506
100,21,13,25,100,20,13,24,27.30055720814329,6.22501547800398,4.5500928680238815
100,18,13,27,100,19,14,29,23.751513134165293,4.545746344941353,-13.649966374796326
100,26,13,20,100,26,13,20,38.475185648923514,6.535421823581209,6.412530941487251
100,22,13,23,100,22,13,23,33.52728564801566,6.397980156889324,5.587880941335943
100,18,12,25,100,20,14,28,29.28915731460461,4.650700582646683,-13.83801872634212
100,27,13,18,100,28,14,19,44.47263013877523,4.602356722479213,17.427473668208613
100,17,12,28,100,19,14,32,27.968126477836563,4.7687118137657585,-12.134395784072119
100,22,12,20,100,25,14,22,41.4461962618509,6.617949896162525,10.907699376975147
100,16,11,26,100,21,15,32,32.206187990234355,4.825231022149884,-8.168613867100696
100,19,11,20,100,25,15,25,41.83414256819435,4.424137301052212,-13.93517619368673
92,100,13,16,84,35,15,18,57.673118244440616,4.702493030534965,16.837180405432015
97,100,12,23,100,22,14,26,42.38818668762087,6.644116296878357,11.064697781270143
94,100,11,30,91,20,17,40,33.27740070075072,5.991038908354186,17.546233450125122
100,8,11,68,43,19,23,89,16.627249371901712,6.396161097153371,-26.583033417079772
